Code INSEE;Code Département;Commune;Population totale;Population 0-14 ans;Population 15-29 ans;Population 30-44 ans;Population 45-59 ans;Population  60-74 ans;Population 75-89 ans;Population 90 ans ou plus;Population Hommes;Population Hommes 0-14 ans;Population Hommes 15-29 ans;Population Hommes 30-44 ans;Population Hommes 45-59 ans;Population Hommes 60-74 ans;Population Hommes 75-89 ans;Pop Hommes 90 ans ou plus;Population Hommes 0-19 ans;Population Hommes 20-64 ans;Population Hommes 65 ans ou plus;Population Femmes en 2011;Population Femmes 0-14 ans;Population Femmes 15-29 ans;Population Femmes 30-44 ans;Population Femmes 45-59 ans;Population Femmes 60-74 ans;Population Femmes 75-89 ans;Population Femmes 90 ans ou plus;Population Femmes 0-19 ans;Population Femmes 20-64 ans en 2011 (princ);Population Femmes 65 ans ou plus en 2011 (princ);Agriculteurs exploitants 15-24 ans;Artisans, Commerçants 15-24 ans;Cadres 15-24 ans;Professions intermédiaires 15-24 ans;Employés 15-24 ans;Ouvriers 15-24 ans;Retraités 15-24 ans;Autres 15-24 ans;Agriculteurs exploitants 25-54 ans;Artisans, Commerçants 25-54 ans;Cadres 25-54 ans;Professions intermédiaires 25-54 ans;Employés 25-54 ans;Ouvriers 25-54 ans;Retraités 25-54 ans;Autres professions 25-54 ans;Agriculteurs exploitants > 55 ans;Artisans, Commerçants > 55 ans;Cadres > 55 ans;Professions intermédiaires > 55 ans;Employés  > 55 ans;Ouvriers > 55 ans;Retraités > 55 ans;Autres professions > 55 ans;Superficie;Département;Région;geo_shape;EPCI;Densité d'habitants (hab/km2);geo_point_2d
77419;77;Saint-Mammès;3180;575.0;519.0;629.0;709.0;441.0;290.0;17.0;1558.0;280.0;271.0;308.0;358.0;219.0;116.0;6.0;369.0;949.0;240.0;1622.0;295.0;248.0;321.0;351.0;222.0;174.0;11.0;388.333333333;917.666666667;316.0;0.0;4.0;0.0;36.0;52.0;52.0;0.0;171.0;0.0;45.0;224.0;340.0;340.0;193.0;4.0;56.0;0.0;17.0;36.0;68.0;68.0;52.0;750.0;56.0;2.24;SEINE-ET-MARNE;ILE-DE-FRANCE;"{""type"": ""Polygon"", ""coordinates"": [[[2.8118598494, 48.3916230796], [2.8121972418, 48.3917117821], [2.8131468112, 48.3921118359], [2.8147703212, 48.3925552211], [2.8172710576, 48.3928595909], [2.8202411987, 48.3929819878], [2.8226018085, 48.3927930143], [2.8246916263, 48.3923795763], [2.826036031, 48.3918795414], [2.8350424679, 48.3878861842], [2.8376629111, 48.3865708828], [2.838802699, 48.3857573349], [2.8375912695, 48.3852761559], [2.8274797358, 48.3837495201], [2.8232545725, 48.3830586434], [2.8213609322, 48.3826833393], [2.8180280506, 48.381782193], [2.8169682755, 48.3812695454], [2.8155908888, 48.3804433068], [2.8150173328, 48.3799376943], [2.8148538855, 48.3795631734], [2.8146513044, 48.3795637565], [2.8135749931, 48.3799282372], [2.8107540718, 48.3813326609], [2.8033709641, 48.3859026885], [2.8028357146, 48.3863633319], [2.8025037738, 48.3869943497], [2.802376297, 48.3878488261], [2.8035251246, 48.3880234727], [2.8046758226, 48.3884239288], [2.809487766, 48.3905081995], [2.8118598494, 48.3916230796]]]}";CC Moret Seine et Loing;1419.64285714;48.3869551699,2.81899899974
77420;77;Saint-Mard;3816;852.642167646;711.283740995;880.092434049;820.000853977;409.191653324;131.726391344;11.0627586656;1866.76846737;430.833855419;350.61045289;406.917548074;425.055580105;200.058303653;50.2752899589;3.01743727183;561.402245698;1157.56486289;147.801358778;1949.23153263;421.808312227;360.673288105;473.174885975;394.945273872;209.133349672;81.4511013848;8.04532139378;565.428186617;1195.77385561;188.029490398;0.0;0.0;4.01180671906;60.2982229644;116.584646313;60.2759947817;0.0;289.269864308;0.0;92.4310050561;221.042970185;413.993246094;502.357920525;321.499614771;12.0616629729;52.2342286919;0.0;20.1014273206;40.1967925961;68.3622263576;60.3083412518;20.1095114044;567.027572059;72.3679730622;6.25;SEINE-ET-MARNE;ILE-DE-FRANCE;"{""type"": ""Polygon"", ""coordinates"": [[[2.721334545, 49.034419475], [2.7187390179, 49.0346526056], [2.71764695, 49.0347903148], [2.7116550105, 49.0344074146], [2.7074392575, 49.0331158883], [2.6990108357, 49.0294012213], [2.6866146911, 49.0276520675], [2.683024269999999, 49.0240135246], [2.6802920817, 49.0242913234], [2.6786556288, 49.0247005815], [2.6770201565000002, 49.0253876689], [2.6758632708, 49.0260652363], [2.6751849405, 49.0267413901], [2.6699629086, 49.032776862], [2.6696915037, 49.0330917285], [2.6733822035, 49.0333508963], [2.6770067343, 49.0337005897], [2.6771443005, 49.0337899785], [2.6769544368, 49.0361713942], [2.6779051389, 49.0434114091], [2.6875267559, 49.0442361878], [2.6938725333, 49.0469428432], [2.7038023208, 49.0502541916], [2.7048303804, 49.0506109929], [2.7052407867, 49.0506093031], [2.707911459, 49.0512749136], [2.7101103435000002, 49.0519204442], [2.7135424228, 49.0529645123], [2.7147305591, 49.0535895595], [2.7149263829, 49.0530568213], [2.7173900504, 49.0490730523], [2.7192453859, 49.0477349479], [2.7192458722, 49.0476450324], [2.7182859225, 49.0473334716], [2.7168554742, 49.0450075574], [2.7185186408, 49.0417519738], [2.7222563967, 49.0389993153], [2.721334545, 49.034419475]]]}";CA Roissy Pays de France;610.56;49.0384037054,2.69708899618
77433;77;Saints;1293;286.911094783;188.107274063;282.160911095;273.610580456;196.657604702;63.6524614254;1.90007347539;643.174871418;145.355620867;90.2534900808;130.155033064;141.555473916;100.703894195;34.2013225569;0.950036737693;177.656869949;370.5143277;95.0036737693;649.825128582;141.555473916;97.8537839824;152.005878031;132.055106539;95.953710507;29.4511388685;0.950036737693;177.656869949;392.365172667;79.8030859662;0.0;3.80014695077;0.0;3.80014695077;22.800881704600002;22.800881704600002;0.0;72.2027920647;7.60029390154;30.4011756062;64.6024981631;144.405584129;163.406318883;91.2035268185;7.60029390154;45.6017634093;11.400440852300001;30.4011756062;19.0007347539;34.2013225569;7.60029390154;3.80014695077;220.408523145;30.4011756062;20.04;SEINE-ET-MARNE;ILE-DE-FRANCE;"{""type"": ""Polygon"", ""coordinates"": [[[3.0579857051, 48.7981556304], [3.0593471562, 48.7982368046], [3.0611154461, 48.7981360837], [3.0645071481, 48.7974867561], [3.0674962223, 48.7971532384], [3.0732066489, 48.7968935571], [3.0734108464, 48.7968925325], [3.0736136191, 48.7968465399], [3.0843350158, 48.7940738917], [3.0842271532, 48.7921870848], [3.0842800031, 48.7911977368], [3.0846453549, 48.7881845724], [3.0847072353, 48.7877348404], [3.0839586439, 48.7877389662], [3.0817867935, 48.7880228766], [3.0792955887, 48.7850718996], [3.0783460538, 48.7826558932], [3.0763825438, 48.7773148323], [3.0758742886, 48.7749812506], [3.0757631549, 48.7743526498], [3.0746920866, 48.7675800211], [3.073473363, 48.7591219615], [3.0728332936, 48.7556884435], [3.0711324392, 48.751298582], [3.073166002, 48.745587016900004], [3.0785494628, 48.7405783718], [3.0839692327, 48.7359606827], [3.0845535055, 48.7340247231], [3.0850686289, 48.7297287261], [3.0849961325, 48.7294589512], [3.0848464086, 48.728516463], [3.0738122168, 48.727461578], [3.062341505, 48.728206547], [3.0620030362, 48.7282534933], [3.0619365789, 48.7283884412], [3.0561964542, 48.7333093143], [3.0531517816, 48.7369497516], [3.0501597087, 48.7405792846], [3.0468643009, 48.7445991944], [3.0421941434, 48.7479080619], [3.0323479259, 48.7509655185], [3.0276443487, 48.7504855183], [3.0229394343, 48.7498605286], [3.022463362, 48.7497733768], [3.0204147972, 48.7491117817], [3.0204189826, 48.7493807034], [3.0221059147, 48.7535959119], [3.0255723509, 48.7577108801], [3.0262567849, 48.7581109643], [3.0262596187, 48.7583358135], [3.0263984391, 48.7584697934], [3.0279288808, 48.761157746], [3.0283441167, 48.7617395578], [3.0285481775, 48.7617386098], [3.0317648127, 48.7605362033], [3.0352862793, 48.7597212598], [3.0395035693, 48.7599663744], [3.0420717204, 48.761389243400004], [3.045334656, 48.7653247029], [3.0452893634000002, 48.769572549], [3.047236052, 48.7752010662], [3.0486129023, 48.7764056906], [3.0486143888, 48.7765405978], [3.045591682, 48.7792192554], [3.044513135, 48.7799445645], [3.0425556398, 48.7809453904], [3.0390373854, 48.7823595191], [3.0384958304, 48.7824973], [3.0385696201, 48.7829010978], [3.0401914841, 48.7912153005], [3.0428568463, 48.7947444094], [3.0459206641, 48.7973829211], [3.0559420877, 48.7979524478], [3.0576452682, 48.798067657], [3.0579857051, 48.7981556304]]]}";CC Pays de Coulommiers;64.5209580838;48.7643966728,3.05915228673
78350;78;Louveciennes;7186;1363.14623976;1065.9714073;1213.82555563;1439.52360838;1083.93923468;832.786923041;186.807031205;3390.96140582;691.295160089;560.524944155;594.265078183;679.532570681;513.285366863;316.613766177;35.4445196675;961.877885331;1774.04013578;655.043384706;3795.03859418;671.851079672;505.446463142;619.560477448;759.991037704;570.653867818;516.173156864;151.362511537;884.228443783;1862.49794845;1048.31220195;0.0;4.08458674609;8.16917349218;69.4379746835;122.537602383;32.6766939687;0.0;563.419210722;0.0;147.045122859;1012.80833954;490.065822785;441.050781832;167.383469844;8.16917349218;223.71919944;16.3383469844;69.3533879375;310.344005957;122.453015637;93.9454951601;32.6766939687;1672.31725627;172.835742828;5.45;YVELINES;ILE-DE-FRANCE;"{""type"": ""Polygon"", ""coordinates"": [[[2.1197941639, 48.8781079511], [2.1218543383, 48.8764979383], [2.1230994522, 48.8755114736], [2.1243509823, 48.8743838424], [2.1222466214, 48.873447483], [2.1226408424, 48.8709267584], [2.1228463935, 48.8707025243], [2.1248264443, 48.8696188936], [2.1264636705, 48.8688124309], [2.1299452978, 48.8671110073], [2.1333333425, 48.8641379962], [2.1339578771, 48.8630596766], [2.1315884679, 48.861604413], [2.1255887944, 48.8580711563], [2.1213537495, 48.8529091861], [2.1218359707, 48.851629311], [2.1224513416, 48.8507767161], [2.1224522506, 48.8506418156], [2.1198735821, 48.8486379373], [2.1176271708, 48.8484307213], [2.113617726, 48.847561957799996], [2.109520792, 48.8460790255], [2.1102838382, 48.8428900773], [2.1106310361, 48.8413088338], [2.1106321477, 48.8410839945], [2.1104277734, 48.8410833742], [2.1049096925, 48.8420171513], [2.1034775203, 48.8424183473], [2.1026598626, 48.8427404941], [2.1023180754, 48.8429645761], [2.0927033305, 48.846180210200004], [2.0932377216, 48.8482042868], [2.0941756674, 48.8517109008], [2.0949124518, 48.8540944451], [2.0951160966, 48.8544539393], [2.0958529903, 48.854636688], [2.0990016023, 48.853518224], [2.107510399899999, 48.8542988002], [2.1068836564, 48.8573088424], [2.1057735, 48.8620339677], [2.1051488346, 48.8645943108], [2.1083192831, 48.8717005045], [2.1084544962, 48.8719254538], [2.1094042196, 48.8728345873], [2.1098787416, 48.8731501965], [2.1131765951, 48.8746847063], [2.1178945321000002, 48.8770749937], [2.1197941639, 48.8781079511]]]}";CA Saint Germain Boucles de Seine;1318.53211009;48.8588707083,2.11340327467
78537;78;Saint-Arnoult-en-Yvelines;6154;1273.80096703;998.421246379;1250.38210785;1315.64023278;973.422279553;326.031173822;16.3019925787;3100.80757656;648.186351958;542.929774301;628.903003546;652.413317901;485.650877148;136.601574069;6.12267764096;855.710246534;1859.82221814;385.275111888;3053.19242344;625.614615077;455.491472078;621.479104307;663.226914879;487.771402405;189.429599753;10.1793149378;809.127128038;1784.04461996;460.020675439;0.0;0.0;20.0669913996;80.3052430246;132.42385919;68.5437779814;0.0;428.523670181;3.98240391058;155.683401408;552.920480439;709.208434912;494.46680485;282.247075498;24.1978583544;151.789266072;4.13147939125;69.281253181;125.629328346;105.716135664;129.477512129;73.2139752068;1222.9669307;122.104960662;12.7;YVELINES;ILE-DE-FRANCE;"{""type"": ""Polygon"", ""coordinates"": [[[1.9286383284, 48.5819524829], [1.9289090049, 48.5820430817], [1.9317828866000002, 48.5864590263], [1.9330353669, 48.5915404612], [1.9304763286000002, 48.5981844715], [1.9303355643, 48.5987679486], [1.9306322525000001, 48.5998474382], [1.9309359669, 48.6001182474], [1.9316767601, 48.6007051406], [1.9325549071, 48.6009424161], [1.9335100769, 48.6002618826], [1.9402949942, 48.5996999497], [1.9491780346, 48.5982556708], [1.9499257264, 48.5980337701], [1.9548343306, 48.5958468591], [1.9557210827, 48.5950414022], [1.9557215201, 48.5949514458], [1.9512207626, 48.5897814319], [1.9495598741000002, 48.5851688876], [1.9520650322000002, 48.5808620446], [1.9540775628, 48.5788007445], [1.9574860713, 48.5759347967], [1.9582307552, 48.5759827012], [1.9582989792, 48.5758924374], [1.958499245, 48.5712737576], [1.9615554126, 48.5658352788], [1.9621479332, 48.5645935727], [1.9628013065, 48.5619192916], [1.9626901794, 48.5604807213], [1.961121225299999, 48.5602511187], [1.9593005102, 48.56007417], [1.952766594, 48.5594662529], [1.9494132209, 48.5599602661], [1.946027610899999, 48.5610431559], [1.9426840197000002, 48.5618501375], [1.9378900457000001, 48.5629265676], [1.9367736841, 48.5619683866], [1.9362608083000001, 48.561261191], [1.9362661266, 48.560798829], [1.9367599025, 48.558238397], [1.9368382992000002, 48.5568455679], [1.9363797535, 48.5548658737], [1.9351853845, 48.5510866137], [1.9343261017, 48.5489620695], [1.9341252055, 48.5486462952], [1.9297211416, 48.5491258331], [1.9295080327, 48.5503384273], [1.9293692048, 48.5508328782], [1.9280095003, 48.5514575735], [1.9276702718, 48.5515462784], [1.9269192571, 48.5524877224], [1.9213180176, 48.5560068111], [1.9164438689, 48.5569008273], [1.9108880243000002, 48.55733049], [1.9025568774, 48.557614668], [1.9021498169000002, 48.5577026745], [1.9021492878, 48.5577926334], [1.899693619999999, 48.5599857477], [1.8986834168, 48.5625250653], [1.9014185407, 48.5642713546], [1.9038507624, 48.5649550206], [1.9092586061, 48.5661427598], [1.9122484343, 48.5732106153], [1.9130426795000002, 48.5755056161], [1.9141081991000002, 48.5776672399], [1.9225084559, 48.5796453963], [1.9286378925, 48.5819074982], [1.9286383284, 48.5819524829]]]}";CA Rambouillet Territoires;484.566929134;48.5730027005,1.93464354794
91507;91;Prunay-sur-Essonne;314;55.725793155;50.3868202265;56.7268909895;77.0818421419;44.0467669382;28.0297607789;2.00212576992;153.496279903;28.6971127359;23.0244463541;25.6939415557;42.0446411683;22.0233834691;12.0127546195;0.0;36.7056158155;92.7651548481;24.025509239;160.503720097;27.0286804192;27.3623738724;31.0329494338;35.0372009736;22.0233834691;16.0170061594;2.00212576992;39.3751110172;93.0988483013;28.0297607789;0.0;0.0;0.0;0.0;12.0127546195;12.0127546195;0.0;29.3644646928;4.00425153984;8.00850307968;28.0297607789;36.0382638586;12.0127546195;20.0212576992;0.0;8.00850307968;0.0;0.0;16.0170061594;12.0127546195;4.00425153984;4.00425153984;60.0637730976;0.0;5.08;ESSONNE;ILE-DE-FRANCE;"{""type"": ""Polygon"", ""coordinates"": [[[2.3272875309, 48.3491922335], [2.3274221372, 48.3493270573], [2.3309965934, 48.3517540671], [2.3361888155, 48.3551257509], [2.3450255691, 48.3588116069], [2.3490726546, 48.3604749977], [2.3499495791, 48.3607443292], [2.3500845897, 48.3607441701], [2.3637608508, 48.3588543144], [2.3789679403, 48.3587145691], [2.3809921125, 48.3584444501], [2.3830152825, 48.3584882925], [2.3832846261, 48.3580839226], [2.3854332599, 48.3481927698], [2.3853656198, 48.3477434569], [2.3852306427, 48.3477436562], [2.3753367941, 48.3448028768], [2.3598591531, 48.3452114922], [2.3459669874, 48.3454154152], [2.3449565293, 48.3455951756], [2.3449559695, 48.345640159], [2.345847815, 48.3478368246], [2.3437702116, 48.3494871284], [2.3406399908, 48.3506753795], [2.3362564401, 48.350406174], [2.3353124855000003, 48.3502263343], [2.3329187856, 48.3493050544], [2.3294450828, 48.3476632319], [2.3279614381, 48.3469440379], [2.327625155, 48.346853956], [2.3275574876, 48.347079404], [2.3272875309, 48.3491922335]]]}";CC des Deux Vallées;61.811023622;48.3523341594,2.36035685182
77093;77;La Chapelle-Moutils;412;93.0;53.0;100.0;76.0;64.0;26.0;0.0;210.0;50.0;22.0;53.0;41.0;32.0;12.0;0.0;56.0;124.0;30.0;202.0;43.0;31.0;47.0;35.0;32.0;14.0;0.0;53.0;118.0;31.0;0.0;0.0;0.0;8.0;4.0;4.0;0.0;16.0;0.0;20.0;12.0;52.0;48.0;44.0;0.0;16.0;4.0;0.0;0.0;8.0;4.0;4.0;76.0;0.0;19.44;SEINE-ET-MARNE;ILE-DE-FRANCE;"{""type"": ""Polygon"", ""coordinates"": [[[3.4099785758, 48.7837230413], [3.4094228097, 48.783835572], [3.4081957804, 48.7823458805], [3.4084011567, 48.7811121112], [3.4082421847, 48.7799272536], [3.4078767317, 48.7787889687], [3.4073804971, 48.7778049244], [3.4025905656, 48.7697220757], [3.4008409031, 48.7672564009], [3.3986579554, 48.755599282], [3.3991131416, 48.754999652], [3.398980932, 48.7547869328], [3.3956582238, 48.7498098315], [3.3893818317, 48.7465988548], [3.3882108333, 48.7438531403], [3.3875816925, 48.7409914235], [3.384320154, 48.7403642761], [3.3786174989, 48.7406388333], [3.3734559823, 48.742429651], [3.3735440654, 48.7429564364], [3.3747972084, 48.7430460489], [3.3765987359, 48.7448778961], [3.3815647976, 48.7500068005], [3.3784844814, 48.7526824696], [3.3750833889000003, 48.7544893286], [3.367641209, 48.7600438415], [3.3578818476, 48.7636153437], [3.3572716485000003, 48.7637107085], [3.3551080278, 48.7650419821], [3.3542939261, 48.7657675193], [3.3530532416, 48.7669916812], [3.3528710122, 48.7674068436], [3.3526889622000002, 48.767848987], [3.352227933, 48.7692911862], [3.352139079, 48.76963322], [3.3523401849, 48.7701983489], [3.3542160865, 48.7715392005], [3.3562920476, 48.7726716641], [3.3585707148, 48.7737845953], [3.3597650111, 48.7743143465], [3.3614138281, 48.7766127207], [3.361212758299999, 48.7788231382], [3.3609292961, 48.7809294706], [3.3601179347, 48.7832595396], [3.3589869893, 48.7852424958], [3.3584707405, 48.7859743478], [3.3547778947, 48.7863298339], [3.3538387553, 48.786329021], [3.353871706, 48.7865717576], [3.353930168, 48.7871642797], [3.3551368354, 48.7914732452], [3.3562757195, 48.7953956519], [3.3570605106, 48.7962908899], [3.3589133824, 48.7980876932], [3.3593808017, 48.7983534037], [3.3594621728, 48.7983081902], [3.3642537511, 48.7970714294], [3.3685674736, 48.7977885], [3.3788389182, 48.8045304829], [3.3840897281, 48.8075850826], [3.3881903981, 48.8100747843], [3.3886207517, 48.810448423], [3.3890265881, 48.811002913], [3.3897008172, 48.8093872489], [3.3927324928, 48.8065739884], [3.4009428448, 48.7991259849], [3.4087522772, 48.7915366297], [3.4118684475, 48.7883079259], [3.4116284093, 48.7865216681], [3.4100781116, 48.7846121974], [3.4099785758, 48.7837230413]]]}";CC du Coeur de la Brie;21.1934156379;48.7775991553,3.38258360064
91538;91;Saint-Aubin;695;154.113018598;66.6165951359;148.147353362;141.187410587;153.118741059;30.8226037196;0.994277539342;349.985693848;72.582260372;38.7768240343;74.5708154506;62.6394849785;82.5250357654;18.8912732475;0.0;84.5135908441;202.832618026;62.6394849785;345.014306152;81.530758226;27.8397711016;73.5765379113;78.547925608;70.5937052933;11.9313304721;0.994277539342;84.5135908441;220.729613734;39.7711015737;0.0;0.0;0.0;11.9313304721;7.95422031474;0.0;0.0;35.7939914163;0.0;11.9313304721;131.244635193;83.5193133047;15.9084406295;7.95422031474;0.0;7.95422031474;0.0;3.97711015737;43.748211731;15.9084406295;11.9313304721;3.97711015737;131.244635193;15.9084406295;3.55;ESSONNE;ILE-DE-FRANCE;"{""type"": ""Polygon"", ""coordinates"": [[[2.1438596867, 48.7231211283], [2.1452187435, 48.7228979053], [2.1469865497, 48.7224518198], [2.1487558972, 48.7218258233], [2.1528496953, 48.720034407200004], [2.1537351388, 48.7195855525], [2.1550979886, 48.7181947174], [2.1550988110000002, 48.7180598009], [2.1550308367, 48.7180602191], [2.1542872783, 48.7168001736], [2.1540211299, 48.7152718634], [2.1534262709, 48.7105426442], [2.1514692991, 48.7073490476], [2.1438556982, 48.7059436163], [2.1395104766, 48.7058017162], [2.1386271359, 48.705799839], [2.1370655179, 48.7058874977], [2.1363851511, 48.7060210964], [2.1274762035, 48.7094660939], [2.1266600287, 48.7099143656], [2.1255012358, 48.7108557405], [2.124066967, 48.7127413453], [2.1238615957, 48.7132354563], [2.123991075, 48.7146737902], [2.1233072674, 48.7159757239], [2.1230296966, 48.7173687884], [2.1234976574, 48.7192116748], [2.1247474671, 48.7209649479], [2.1255910866, 48.7220559087], [2.1383540613, 48.7240106667], [2.1391018981, 48.7239216184], [2.1438596867, 48.7231211283]]]}";CA Communauté Paris-Saclay;195.774647887;48.7149937413,2.13911306426
77525;77;Vinantes;355;88.0;60.0;96.0;76.0;23.0;10.0;2.0;179.0;45.0;27.0;53.0;38.0;12.0;4.0;0.0;53.0;116.0;10.0;176.0;43.0;33.0;43.0;38.0;11.0;6.0;2.0;57.0;107.0;12.0;0.0;0.0;0.0;0.0;8.0;16.0;0.0;20.0;4.0;16.0;20.0;24.0;44.0;48.0;4.0;12.0;0.0;0.0;0.0;0.0;4.0;8.0;36.0;4.0;5.29;SEINE-ET-MARNE;ILE-DE-FRANCE;"{""type"": ""Polygon"", ""coordinates"": [[[2.721126132, 49.0082966459], [2.7210597987, 49.0084313718], [2.7215440879, 49.0093739585], [2.7282338617, 49.0161368601], [2.733017125, 49.0161655769], [2.7348595294, 49.0159799304], [2.7379963187, 49.0152953376], [2.7414040123000003, 49.0142731494], [2.7523916261, 49.0112381522], [2.7548689203, 49.010577831], [2.7548436873, 49.0104213192], [2.7541935655, 49.005975248], [2.7550264768, 49.0035455083], [2.7564790922, 49.0015549294], [2.7565476412, 49.001509209], [2.756301419, 48.9995160695], [2.7550185064, 48.9982797454], [2.7545394561, 48.9981465829], [2.7542672832, 48.9981927847], [2.7531732577, 48.9980610536], [2.7530105772, 48.9934729504], [2.7534634067, 48.9922104883], [2.7534257047, 48.9906529731], [2.7473344820000003, 48.9906070301], [2.7410754588, 48.9913319418], [2.7368279563, 48.992269573], [2.732634524, 48.9940884021], [2.7300280838, 48.9957676885], [2.729297215, 48.9959854493], [2.7250065184, 48.9969675224], [2.7286612799, 48.9992193677], [2.7228949894000003, 49.0072486777], [2.7217385764, 49.0080256095], [2.7213997541, 49.0082505229], [2.721126132, 49.0082966459]]]}";CC Plaines et Monts de France;67.1077504726;49.0036308675,2.73982935808
95637;95;Vauréal;16223;3917.36471344;3815.76524072;3443.81415806;3822.51589825;1062.4201053;148.354502609;12.7653816247;8120.70447866;2098.43989766;1935.22816958;1574.04011826;1847.85910552;597.026039498;65.2709052321;2.84024290918;2785.76826225;5034.95421179;299.98200462;8102.29552134;1818.92481578;1880.53707114;1869.7740398;1974.65679273;465.3940658;83.0835973773;9.92513871554;2457.48867674;5382.59537243;262.211472167;0.0;7.13632515212;48.766070921;290.310540284;503.698936701;274.94553012;0.0;1534.49887726;0.0;188.015668316;1535.42432506;2160.61418042;1910.33534863;821.291852942;35.4336463961;514.073019534;0.0;54.1914415955;277.421699183;301.158996229;305.922165405;232.479029173;1046.03675436;255.88100726;3.79;VAL-D'OISE;ILE-DE-FRANCE;"{""type"": ""Polygon"", ""coordinates"": [[[2.0108364475, 49.0206575221], [2.0107510012, 49.0219130762], [2.0101534719, 49.0246391814], [2.0097654894, 49.0264129015], [2.0096940226, 49.026861937], [2.0109926985, 49.0269553721], [2.0125622989, 49.0271841103], [2.0126986991, 49.0272742576], [2.0126964748, 49.0276789012], [2.0118464228, 49.0323938522], [2.0116368313, 49.0332023464], [2.0149464568, 49.0393308892], [2.0158320937, 49.0398722971], [2.0167209321, 49.0397401956], [2.0243494656, 49.0384130878], [2.0342738546, 49.0381237153], [2.0382281295, 49.0339101462], [2.0382287259, 49.033730303], [2.0379555046, 49.033639989], [2.0365999472, 49.0318836953], [2.0363293817, 49.0312088915], [2.0363352813, 49.0303016031], [2.0365421369, 49.0299876287], [2.0377796404, 49.028665772], [2.0394977058, 49.0269394892], [2.0405286639, 49.0259091032], [2.0405984607, 49.0256839502], [2.0370382682, 49.024399201], [2.0351158561, 49.0234350599], [2.0210728038, 49.0210516682], [2.0108364475, 49.0206575221]]]}";CA de Cergy-Pontoise;4280.47493404;49.0298687729,2.02399759117
77461;77;Thénisy;275;59.5667870036;31.7689530686;69.4945848375;61.5523465704;28.7906137184;21.8411552347;1.98555956679;133.032490975;28.7906137184;17.8700361011;33.7545126354;28.7906137184;17.8700361011;5.9566787003599995;0.0;38.7184115523;76.4440433213;17.8700361011;141.967509025;30.7761732852;13.8989169675;35.7400722022;32.761732852;10.9205776173;15.8844765343;1.98555956679;38.7184115523;79.4223826715;23.8267148014;0.0;0.0;0.0;0.0;0.0;3.97111913357;0.0;11.9133574007;7.94223826715;11.9133574007;11.9133574007;35.7400722022;43.6823104693;23.8267148014;0.0;3.97111913357;0.0;3.97111913357;0.0;0.0;7.94223826715;0.0;43.6823104693;0.0;5.4;SEINE-ET-MARNE;ILE-DE-FRANCE;"{""type"": ""Polygon"", ""coordinates"": [[[3.1571828189, 48.477871569], [3.159149855, 48.478217098], [3.1603036029, 48.4785241121], [3.1628133902, 48.4832715228], [3.1631767528, 48.4891580282], [3.1626619921, 48.4942405714], [3.1617650207, 48.497438962], [3.161504372, 48.4980699328], [3.1619138357, 48.4982915754], [3.1633506074, 48.4993610256], [3.1675135549, 48.5016689833], [3.17058016, 48.5030859758], [3.1741337333, 48.5031150057], [3.1779265489, 48.5026362015], [3.186548868, 48.5016739071], [3.1872799707, 48.5017078411], [3.1864862186, 48.5008049983], [3.1881030799, 48.4990860238], [3.1926052922, 48.4983834236], [3.1964708112, 48.4982979299], [3.1981942554, 48.4991029041], [3.1993503826, 48.499498590900004], [3.1998040644, 48.4988456224], [3.1999886569, 48.49720175], [3.199540886, 48.4933531237], [3.1981664638, 48.4903093778], [3.1871665077, 48.4831798683], [3.1862791882, 48.4829041845], [3.1826883718, 48.4818923069], [3.181723649, 48.4819153774], [3.1813871865, 48.482052632], [3.1755389521, 48.4820938051], [3.1713328021000002, 48.4806920622], [3.1652698523, 48.47781561], [3.1648186999, 48.4776291182], [3.163396005, 48.4774232743], [3.1584516797, 48.4768740152], [3.1571828189, 48.477871569]]]}";CC Bassée-Montois;50.9259259259;48.4915120296,3.17813365585
